dep_delay,flight_time_delay,arr_delay,dep_delay_prop,air_delay_prop,air_adjust_prop,dep_adjust_prop
-6.0,3.0,-3.0,0.0,0.0,0.0,0.0
-1.0,-18.0,-19.0,0.0,0.0,0.0,0.0
-6.0,6.0,0.0,0.0,0.0,0.0,0.0
1.0,-7.0,-6.0,0.0,0.0,0.0,0.0
-1.0,-3.0,-4.0,0.0,0.0,0.0,0.0
10.0,-19.0,-9.0,0.0,0.0,0.0,0.0
0.0,-12.0,-12.0,0.0,0.0,0.0,0.0
-8.0,1.0,-7.0,0.0,0.0,0.0,0.0
-13.0,-11.0,-24.0,0.0,0.0,0.0,0.0
-6.0,-13.0,-19.0,0.0,0.0,0.0,0.0
-6.0,-15.0,-21.0,0.0,0.0,0.0,0.0
-3.0,-14.0,-17.0,0.0,0.0,0.0,0.0
-1.0,-3.0,-4.0,0.0,0.0,0.0,0.0
-1.0,-5.0,-6.0,0.0,0.0,0.0,0.0
-4.0,-6.0,-10.0,0.0,0.0,0.0,0.0
-7.0,-8.0,-15.0,0.0,0.0,0.0,0.0
-7.0,-16.0,-23.0,0.0,0.0,0.0,0.0
1.0,-11.0,-10.0,0.0,0.0,0.0,0.0
0.0,-3.0,-3.0,0.0,0.0,0.0,0.0
21.0,-21.0,0.0,0.0,0.0,0.0,0.0
-9.0,-17.0,-26.0,0.0,0.0,0.0,0.0
2.0,-12.0,-10.0,0.0,0.0,0.0,0.0
-5.0,-20.0,-25.0,0.0,0.0,0.0,0.0
-6.0,18.0,12.0,0.0,1.0,0.0,-0.33
-3.0,-4.0,-7.0,0.0,0.0,0.0,0.0
4.0,-11.0,-7.0,0.0,0.0,0.0,0.0
-5.0,-18.0,-23.0,0.0,0.0,0.0,0.0
-7.0,-21.0,-28.0,0.0,0.0,0.0,0.0
-2.0,-15.0,-17.0,0.0,0.0,0.0,0.0
-8.0,0.0,-8.0,0.0,0.0,0.0,0.0
-9.0,7.0,-2.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0
-11.0,-13.0,-24.0,0.0,0.0,0.0,0.0
-7.0,-14.0,-21.0,0.0,0.0,0.0,0.0
0.0,2.0,2.0,0.0,1.0,0.0,0.0
-4.0,19.0,15.0,0.0,1.0,0.0,-0.21
2.0,-2.0,0.0,0.0,0.0,0.0,0.0
0.0,-21.0,-21.0,0.0,0.0,0.0,0.0
-4.0,-18.0,-22.0,0.0,0.0,0.0,0.0
2.0,-7.0,-5.0,0.0,0.0,0.0,0.0
-8.0,-15.0,-23.0,0.0,0.0,0.0,0.0
-7.0,8.0,1.0,0.0,1.0,0.0,-0.88
0.0,-8.0,-8.0,0.0,0.0,0.0,0.0
-3.0,2.0,-1.0,0.0,0.0,0.0,0.0
-9.0,-9.0,-18.0,0.0,0.0,0.0,0.0
-5.0,-10.0,-15.0,0.0,0.0,0.0,0.0
-6.0,-14.0,-20.0,0.0,0.0,0.0,0.0
2.0,-24.0,-22.0,0.0,0.0,0.0,0.0
-5.0,-8.0,-13.0,0.0,0.0,0.0,0.0
0.0,3.0,3.0,0.0,1.0,0.0,0.0
-2.0,3.0,1.0,0.0,1.0,0.0,-0.67
-4.0,-11.0,-15.0,0.0,0.0,0.0,0.0
-6.0,-9.0,-15.0,0.0,0.0,0.0,0.0
-4.0,-5.0,-9.0,0.0,0.0,0.0,0.0
0.0,-4.0,-4.0,0.0,0.0,0.0,0.0
1.0,-4.0,-3.0,0.0,0.0,0.0,0.0
-4.0,-8.0,-12.0,0.0,0.0,0.0,0.0
-3.0,-7.0,-10.0,0.0,0.0,0.0,0.0
0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
-4.0,2.0,-2.0,0.0,0.0,0.0,0.0
-11.0,9.0,-2.0,0.0,0.0,0.0,0.0
0.0,-3.0,-3.0,0.0,0.0,0.0,0.0
-2.0,-11.0,-13.0,0.0,0.0,0.0,0.0
-1.0,2.0,1.0,0.0,1.0,0.0,-0.5
14.0,-15.0,-1.0,0.0,0.0,0.0,0.0
-7.0,-6.0,-13.0,0.0,0.0,0.0,0.0
-4.0,2.0,-2.0,0.0,0.0,0.0,0.0
-3.0,-16.0,-19.0,0.0,0.0,0.0,0.0
-2.0,-5.0,-7.0,0.0,0.0,0.0,0.0
-4.0,-18.0,-22.0,0.0,0.0,0.0,0.0
-3.0,-10.0,-13.0,0.0,0.0,0.0,0.0
-7.0,-3.0,-10.0,0.0,0.0,0.0,0.0
7.0,-10.0,-3.0,0.0,0.0,0.0,0.0
-2.0,-26.0,-28.0,0.0,0.0,0.0,0.0
-4.0,2.0,-2.0,0.0,0.0,0.0,0.0
-3.0,14.0,11.0,0.0,1.0,0.0,-0.21
2.0,-8.0,-6.0,0.0,0.0,0.0,0.0
-4.0,8.0,4.0,0.0,1.0,0.0,-0.5
-4.0,-9.0,-13.0,0.0,0.0,0.0,0.0
-5.0,9.0,4.0,0.0,1.0,0.0,-0.56
-3.0,9.0,6.0,0.0,1.0,0.0,-0.33
9.0,-21.0,-12.0,0.0,0.0,0.0,0.0
-4.0,2.0,-2.0,0.0,0.0,0.0,0.0
1.0,-10.0,-9.0,0.0,0.0,0.0,0.0
-7.0,-10.0,-17.0,0.0,0.0,0.0,0.0
-6.0,57.0,51.0,0.0,1.0,0.0,-0.11
-2.0,-15.0,-17.0,0.0,0.0,0.0,0.0
-11.0,-1.0,-12.0,0.0,0.0,0.0,0.0
-15.0,-2.0,-17.0,0.0,0.0,0.0,0.0
-4.0,-27.0,-31.0,0.0,0.0,0.0,0.0
-4.0,-8.0,-12.0,0.0,0.0,0.0,0.0
-7.0,-11.0,-18.0,0.0,0.0,0.0,0.0
-8.0,-9.0,-17.0,0.0,0.0,0.0,0.0
-1.0,-8.0,-9.0,0.0,0.0,0.0,0.0
-6.0,-3.0,-9.0,0.0,0.0,0.0,0.0
1.0,-6.0,-5.0,0.0,0.0,0.0,0.0
-4.0,39.0,35.0,0.0,1.0,0.0,-0.1
2.0,-12.0,-10.0,0.0,0.0,0.0,0.0
-9.0,2.0,-7.0,0.0,0.0,0.0,0.0
-1.0,12.0,11.0,0.0,1.0,0.0,-0.08
6.0,-14.0,-8.0,0.0,0.0,0.0,0.0
-3.0,-7.0,-10.0,0.0,0.0,0.0,0.0
-5.0,-14.0,-19.0,0.0,0.0,0.0,0.0
-9.0,-8.0,-17.0,0.0,0.0,0.0,0.0
-9.0,-11.0,-20.0,0.0,0.0,0.0,0.0
-11.0,-29.0,-40.0,0.0,0.0,0.0,0.0
-2.0,-7.0,-9.0,0.0,0.0,0.0,0.0
-6.0,-12.0,-18.0,0.0,0.0,0.0,0.0
-4.0,-14.0,-18.0,0.0,0.0,0.0,0.0
-3.0,-5.0,-8.0,0.0,0.0,0.0,0.0
-5.0,-3.0,-8.0,0.0,0.0,0.0,0.0
-15.0,-7.0,-22.0,0.0,0.0,0.0,0.0
-4.0,-15.0,-19.0,0.0,0.0,0.0,0.0
-9.0,-2.0,-11.0,0.0,0.0,0.0,0.0
-4.0,-22.0,-26.0,0.0,0.0,0.0,0.0
3.0,-15.0,-12.0,0.0,0.0,0.0,0.0
-6.0,8.0,2.0,0.0,1.0,0.0,-0.75
17.0,-20.0,-3.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0
0.0,4.0,4.0,0.0,1.0,0.0,0.0
-7.0,0.0,-7.0,0.0,0.0,0.0,0.0
-8.0,12.0,4.0,0.0,1.0,0.0,-0.67
-4.0,-12.0,-16.0,0.0,0.0,0.0,0.0
-2.0,-14.0,-16.0,0.0,0.0,0.0,0.0
-2.0,-7.0,-9.0,0.0,0.0,0.0,0.0
-9.0,-13.0,-22.0,0.0,0.0,0.0,0.0
-6.0,-19.0,-25.0,0.0,0.0,0.0,0.0
-2.0,-10.0,-12.0,0.0,0.0,0.0,0.0
6.0,-15.0,-9.0,0.0,0.0,0.0,0.0
-4.0,10.0,6.0,0.0,1.0,0.0,-0.4
0.0,-5.0,-5.0,0.0,0.0,0.0,0.0
-6.0,12.0,6.0,0.0,1.0,0.0,-0.5
-9.0,-26.0,-35.0,0.0,0.0,0.0,0.0
-1.0,-32.0,-33.0,0.0,0.0,0.0,0.0
-3.0,-9.0,-12.0,0.0,0.0,0.0,0.0
-16.0,-24.0,-40.0,0.0,0.0,0.0,0.0
-13.0,-15.0,-28.0,0.0,0.0,0.0,0.0
-5.0,3.0,-2.0,0.0,0.0,0.0,0.0
-4.0,-8.0,-12.0,0.0,0.0,0.0,0.0
-5.0,3.0,-2.0,0.0,0.0,0.0,0.0
0.0,-8.0,-8.0,0.0,0.0,0.0,0.0
-5.0,5.0,0.0,0.0,0.0,0.0,0.0
-6.0,-15.0,-21.0,0.0,0.0,0.0,0.0
-4.0,9.0,5.0,0.0,1.0,0.0,-0.44
-11.0,-13.0,-24.0,0.0,0.0,0.0,0.0
-10.0,-14.0,-24.0,0.0,0.0,0.0,0.0
-1.0,2.0,1.0,0.0,1.0,0.0,-0.5
-4.0,-18.0,-22.0,0.0,0.0,0.0,0.0
-5.0,0.0,-5.0,0.0,0.0,0.0,0.0
-9.0,32.0,23.0,0.0,1.0,0.0,-0.28
-3.0,-12.0,-15.0,0.0,0.0,0.0,0.0
-2.0,8.0,6.0,0.0,1.0,0.0,-0.25
-12.0,-5.0,-17.0,0.0,0.0,0.0,0.0
-7.0,-20.0,-27.0,0.0,0.0,0.0,0.0
-1.0,-13.0,-14.0,0.0,0.0,0.0,0.0
0.0,-16.0,-16.0,0.0,0.0,0.0,0.0
-10.0,-15.0,-25.0,0.0,0.0,0.0,0.0
-3.0,11.0,8.0,0.0,1.0,0.0,-0.27
-3.0,-17.0,-20.0,0.0,0.0,0.0,0.0
-1.0,1.0,0.0,0.0,0.0,0.0,0.0
-7.0,-16.0,-23.0,0.0,0.0,0.0,0.0
0.0,54.0,54.0,0.0,1.0,0.0,0.0
-3.0,-16.0,-19.0,0.0,0.0,0.0,0.0
-3.0,-6.0,-9.0,0.0,0.0,0.0,0.0
-4.0,16.0,12.0,0.0,1.0,0.0,-0.25
-3.0,-3.0,-6.0,0.0,0.0,0.0,0.0
-4.0,-9.0,-13.0,0.0,0.0,0.0,0.0
0.0,-10.0,-10.0,0.0,0.0,0.0,0.0
-7.0,-17.0,-24.0,0.0,0.0,0.0,0.0
-7.0,5.0,-2.0,0.0,0.0,0.0,0.0
-17.0,-14.0,-31.0,0.0,0.0,0.0,0.0
0.0,-11.0,-11.0,0.0,0.0,0.0,0.0
-8.0,2.0,-6.0,0.0,0.0,0.0,0.0
-8.0,28.0,20.0,0.0,1.0,0.0,-0.29
-1.0,-14.0,-15.0,0.0,0.0,0.0,0.0
-3.0,-14.0,-17.0,0.0,0.0,0.0,0.0
-8.0,-14.0,-22.0,0.0,0.0,0.0,0.0
-8.0,4.0,-4.0,0.0,0.0,0.0,0.0
-10.0,-2.0,-12.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0
-2.0,-6.0,-8.0,0.0,0.0,0.0,0.0
-2.0,30.0,28.0,0.0,1.0,0.0,-0.07
-6.0,17.0,11.0,0.0,1.0,0.0,-0.35
-1.0,-25.0,-26.0,0.0,0.0,0.0,0.0
-13.0,-10.0,-23.0,0.0,0.0,0.0,0.0
-4.0,-15.0,-19.0,0.0,0.0,0.0,0.0
-4.0,-12.0,-16.0,0.0,0.0,0.0,0.0
-4.0,12.0,8.0,0.0,1.0,0.0,-0.33
0.0,-4.0,-4.0,0.0,0.0,0.0,0.0
-8.0,22.0,14.0,0.0,1.0,0.0,-0.36
-5.0,-20.0,-25.0,0.0,0.0,0.0,0.0
-4.0,-10.0,-14.0,0.0,0.0,0.0,0.0
0.0,5.0,5.0,0.0,1.0,0.0,0.0
14.0,-25.0,-11.0,0.0,0.0,0.0,0.0
-7.0,-24.0,-31.0,0.0,0.0,0.0,0.0
-5.0,18.0,13.0,0.0,1.0,0.0,-0.28
-3.0,-10.0,-13.0,0.0,0.0,0.0,0.0
-5.0,-9.0,-14.0,0.0,0.0,0.0,0.0
-1.0,-21.0,-22.0,0.0,0.0,0.0,0.0
7.0,-25.0,-18.0,0.0,0.0,0.0,0.0
-2.0,41.0,39.0,0.0,1.0,0.0,-0.05
-6.0,-15.0,-21.0,0.0,0.0,0.0,0.0
0.0,-11.0,-11.0,0.0,0.0,0.0,0.0
1.0,-3.0,-2.0,0.0,0.0,0.0,0.0
4.0,-15.0,-11.0,0.0,0.0,0.0,0.0
-1.0,12.0,11.0,0.0,1.0,0.0,-0.08
-19.0,-6.0,-25.0,0.0,0.0,0.0,0.0
-6.0,1.0,-5.0,0.0,0.0,0.0,0.0
-9.0,12.0,3.0,0.0,1.0,0.0,-0.75
-8.0,-1.0,-9.0,0.0,0.0,0.0,0.0
23.0,-29.0,-6.0,0.0,0.0,0.0,0.0
6.0,-6.0,0.0,0.0,0.0,0.0,0.0
5.0,-9.0,-4.0,0.0,0.0,0.0,0.0
8.0,-22.0,-14.0,0.0,0.0,0.0,0.0
-3.0,-16.0,-19.0,0.0,0.0,0.0,0.0
-5.0,0.0,-5.0,0.0,0.0,0.0,0.0
7.0,-11.0,-4.0,0.0,0.0,0.0,0.0
-12.0,-16.0,-28.0,0.0,0.0,0.0,0.0
-2.0,-9.0,-11.0,0.0,0.0,0.0,0.0
-6.0,-1.0,-7.0,0.0,0.0,0.0,0.0
-3.0,-28.0,-31.0,0.0,0.0,0.0,0.0
-4.0,-5.0,-9.0,0.0,0.0,0.0,0.0
-4.0,-5.0,-9.0,0.0,0.0,0.0,0.0
18.0,-28.0,-10.0,0.0,0.0,0.0,0.0
-11.0,19.0,8.0,0.0,1.0,0.0,-0.58
-2.0,-1.0,-3.0,0.0,0.0,0.0,0.0
-8.0,-1.0,-9.0,0.0,0.0,0.0,0.0
-2.0,-4.0,-6.0,0.0,0.0,0.0,0.0
-7.0,-9.0,-16.0,0.0,0.0,0.0,0.0
-4.0,14.0,10.0,0.0,1.0,0.0,-0.29
-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0
-2.0,-25.0,-27.0,0.0,0.0,0.0,0.0
-6.0,-3.0,-9.0,0.0,0.0,0.0,0.0
-12.0,40.0,28.0,0.0,1.0,0.0,-0.3
-5.0,-32.0,-37.0,0.0,0.0,0.0,0.0
-5.0,-10.0,-15.0,0.0,0.0,0.0,0.0
-10.0,-36.0,-46.0,0.0,0.0,0.0,0.0
-1.0,-12.0,-13.0,0.0,0.0,0.0,0.0
-3.0,19.0,16.0,0.0,1.0,0.0,-0.16
-4.0,-2.0,-6.0,0.0,0.0,0.0,0.0
-1.0,-7.0,-8.0,0.0,0.0,0.0,0.0
-2.0,-5.0,-7.0,0.0,0.0,0.0,0.0
0.0,-5.0,-5.0,0.0,0.0,0.0,0.0
-7.0,6.0,-1.0,0.0,0.0,0.0,0.0
-3.0,1.0,-2.0,0.0,0.0,0.0,0.0
-3.0,3.0,0.0,0.0,0.0,0.0,0.0
-4.0,-9.0,-13.0,0.0,0.0,0.0,0.0
0.0,16.0,16.0,0.0,1.0,0.0,0.0
-5.0,-3.0,-8.0,0.0,0.0,0.0,0.0
-4.0,1.0,-3.0,0.0,0.0,0.0,0.0
-5.0,-4.0,-9.0,0.0,0.0,0.0,0.0
-8.0,-10.0,-18.0,0.0,0.0,0.0,0.0
-7.0,-18.0,-25.0,0.0,0.0,0.0,0.0
-4.0,-11.0,-15.0,0.0,0.0,0.0,0.0
-4.0,-10.0,-14.0,0.0,0.0,0.0,0.0
-3.0,27.0,24.0,0.0,1.0,0.0,-0.11
0.0,-17.0,-17.0,0.0,0.0,0.0,0.0
-6.0,-3.0,-9.0,0.0,0.0,0.0,0.0
-10.0,12.0,2.0,0.0,1.0,0.0,-0.83
-7.0,-13.0,-20.0,0.0,0.0,0.0,0.0
-13.0,7.0,-6.0,0.0,0.0,0.0,0.0
-6.0,4.0,-2.0,0.0,0.0,0.0,0.0
-5.0,-12.0,-17.0,0.0,0.0,0.0,0.0
-12.0,-11.0,-23.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-16.0,0.0,0.0,0.0,0.0
-2.0,7.0,5.0,0.0,1.0,0.0,-0.29
-4.0,-6.0,-10.0,0.0,0.0,0.0,0.0
11.0,-23.0,-12.0,0.0,0.0,0.0,0.0
14.0,-21.0,-7.0,0.0,0.0,0.0,0.0
-5.0,-7.0,-12.0,0.0,0.0,0.0,0.0
-6.0,-13.0,-19.0,0.0,0.0,0.0,0.0
-2.0,-9.0,-11.0,0.0,0.0,0.0,0.0
-3.0,-9.0,-12.0,0.0,0.0,0.0,0.0
-4.0,-4.0,-8.0,0.0,0.0,0.0,0.0
-3.0,4.0,1.0,0.0,1.0,0.0,-0.75
-12.0,10.0,-2.0,0.0,0.0,0.0,0.0
-6.0,-3.0,-9.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0
-3.0,-14.0,-17.0,0.0,0.0,0.0,0.0
-4.0,3.0,-1.0,0.0,0.0,0.0,0.0
-4.0,-3.0,-7.0,0.0,0.0,0.0,0.0
-7.0,28.0,21.0,0.0,1.0,0.0,-0.25
-1.0,-10.0,-11.0,0.0,0.0,0.0,0.0
7.0,-9.0,-2.0,0.0,0.0,0.0,0.0
14.0,-39.0,-25.0,0.0,0.0,0.0,0.0
8.0,-9.0,-1.0,0.0,0.0,0.0,0.0
-10.0,-1.0,-11.0,0.0,0.0,0.0,0.0
-7.0,-7.0,-14.0,0.0,0.0,0.0,0.0
-10.0,-3.0,-13.0,0.0,0.0,0.0,0.0
-2.0,1.0,-1.0,0.0,0.0,0.0,0.0
0.0,-16.0,-16.0,0.0,0.0,0.0,0.0
4.0,-10.0,-6.0,0.0,0.0,0.0,0.0
-5.0,-9.0,-14.0,0.0,0.0,0.0,0.0
-2.0,31.0,29.0,0.0,1.0,0.0,-0.06
-9.0,-14.0,-23.0,0.0,0.0,0.0,0.0
-3.0,-27.0,-30.0,0.0,0.0,0.0,0.0
-1.0,1.0,0.0,0.0,0.0,0.0,0.0
-3.0,-26.0,-29.0,0.0,0.0,0.0,0.0
-3.0,-4.0,-7.0,0.0,0.0,0.0,0.0
-4.0,-3.0,-7.0,0.0,0.0,0.0,0.0
-1.0,1.0,0.0,0.0,0.0,0.0,0.0
-4.0,-6.0,-10.0,0.0,0.0,0.0,0.0
3.0,-10.0,-7.0,0.0,0.0,0.0,0.0
-6.0,-9.0,-15.0,0.0,0.0,0.0,0.0
3.0,-29.0,-26.0,0.0,0.0,0.0,0.0
-4.0,-5.0,-9.0,0.0,0.0,0.0,0.0
3.0,-10.0,-7.0,0.0,0.0,0.0,0.0
2.0,-14.0,-12.0,0.0,0.0,0.0,0.0
0.0,16.0,16.0,0.0,1.0,0.0,0.0
21.0,-29.0,-8.0,0.0,0.0,0.0,0.0
-10.0,0.0,-10.0,0.0,0.0,0.0,0.0
-1.0,-1.0,-2.0,0.0,0.0,0.0,0.0
-5.0,-15.0,-20.0,0.0,0.0,0.0,0.0
-5.0,-4.0,-9.0,0.0,0.0,0.0,0.0
-9.0,4.0,-5.0,0.0,0.0,0.0,0.0
-7.0,-8.0,-15.0,0.0,0.0,0.0,0.0
-7.0,4.0,-3.0,0.0,0.0,0.0,0.0
-3.0,-1.0,-4.0,0.0,0.0,0.0,0.0
-4.0,11.0,7.0,0.0,1.0,0.0,-0.36
-2.0,-24.0,-26.0,0.0,0.0,0.0,0.0
-2.0,2.0,0.0,0.0,0.0,0.0,0.0
-6.0,-18.0,-24.0,0.0,0.0,0.0,0.0
-4.0,7.0,3.0,0.0,1.0,0.0,-0.57
-3.0,4.0,1.0,0.0,1.0,0.0,-0.75
-1.0,-2.0,-3.0,0.0,0.0,0.0,0.0
-8.0,-9.0,-17.0,0.0,0.0,0.0,0.0
-1.0,-14.0,-15.0,0.0,0.0,0.0,0.0
-3.0,-23.0,-26.0,0.0,0.0,0.0,0.0
-3.0,28.0,25.0,0.0,1.0,0.0,-0.11
8.0,-24.0,-16.0,0.0,0.0,0.0,0.0
-4.0,-8.0,-12.0,0.0,0.0,0.0,0.0
-10.0,-16.0,-26.0,0.0,0.0,0.0,0.0
-6.0,22.0,16.0,0.0,1.0,0.0,-0.27
-7.0,-4.0,-11.0,0.0,0.0,0.0,0.0
-4.0,3.0,-1.0,0.0,0.0,0.0,0.0
13.0,-16.0,-3.0,0.0,0.0,0.0,0.0
1.0,-22.0,-21.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.0,19.0,17.0,0.0,1.0,0.0,-0.11
0.0,-3.0,-3.0,0.0,0.0,0.0,0.0
-10.0,-9.0,-19.0,0.0,0.0,0.0,0.0
-2.0,-9.0,-11.0,0.0,0.0,0.0,0.0
-1.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.0,6.0,5.0,0.0,1.0,0.0,-0.17
-6.0,-5.0,-11.0,0.0,0.0,0.0,0.0
-11.0,6.0,-5.0,0.0,0.0,0.0,0.0
-2.0,-9.0,-11.0,0.0,0.0,0.0,0.0
-1.0,-18.0,-19.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-16.0,0.0,0.0,0.0,0.0
0.0,-14.0,-14.0,0.0,0.0,0.0,0.0
-7.0,-9.0,-16.0,0.0,0.0,0.0,0.0
7.0,-10.0,-3.0,0.0,0.0,0.0,0.0
0.0,-7.0,-7.0,0.0,0.0,0.0,0.0
-2.0,8.0,6.0,0.0,1.0,0.0,-0.25
3.0,-14.0,-11.0,0.0,0.0,0.0,0.0
-2.0,-11.0,-13.0,0.0,0.0,0.0,0.0
-3.0,8.0,5.0,0.0,1.0,0.0,-0.38
-3.0,16.0,13.0,0.0,1.0,0.0,-0.19
-5.0,-5.0,-10.0,0.0,0.0,0.0,0.0
9.0,-21.0,-12.0,0.0,0.0,0.0,0.0
-5.0,-1.0,-6.0,0.0,0.0,0.0,0.0
8.0,-10.0,-2.0,0.0,0.0,0.0,0.0
-8.0,-6.0,-14.0,0.0,0.0,0.0,0.0
-3.0,-22.0,-25.0,0.0,0.0,0.0,0.0
-2.0,-16.0,-18.0,0.0,0.0,0.0,0.0
-6.0,-18.0,-24.0,0.0,0.0,0.0,0.0
-2.0,-27.0,-29.0,0.0,0.0,0.0,0.0
-3.0,8.0,5.0,0.0,1.0,0.0,-0.38
-6.0,-5.0,-11.0,0.0,0.0,0.0,0.0
-5.0,-11.0,-16.0,0.0,0.0,0.0,0.0
7.0,-13.0,-6.0,0.0,0.0,0.0,0.0
-1.0,-6.0,-7.0,0.0,0.0,0.0,0.0
-5.0,-6.0,-11.0,0.0,0.0,0.0,0.0
-1.0,5.0,4.0,0.0,1.0,0.0,-0.2
-1.0,-9.0,-10.0,0.0,0.0,0.0,0.0
-1.0,26.0,25.0,0.0,1.0,0.0,-0.04
-3.0,-11.0,-14.0,0.0,0.0,0.0,0.0
-3.0,-3.0,-6.0,0.0,0.0,0.0,0.0
-6.0,-1.0,-7.0,0.0,0.0,0.0,0.0
0.0,-26.0,-26.0,0.0,0.0,0.0,0.0
-11.0,-20.0,-31.0,0.0,0.0,0.0,0.0
13.0,-14.0,-1.0,0.0,0.0,0.0,0.0
-4.0,-10.0,-14.0,0.0,0.0,0.0,0.0
-9.0,-4.0,-13.0,0.0,0.0,0.0,0.0
-1.0,-13.0,-14.0,0.0,0.0,0.0,0.0
-10.0,-23.0,-33.0,0.0,0.0,0.0,0.0
-2.0,7.0,5.0,0.0,1.0,0.0,-0.29
-1.0,-14.0,-15.0,0.0,0.0,0.0,0.0
2.0,-9.0,-7.0,0.0,0.0,0.0,0.0
-7.0,-7.0,-14.0,0.0,0.0,0.0,0.0
-5.0,0.0,-5.0,0.0,0.0,0.0,0.0
-1.0,-3.0,-4.0,0.0,0.0,0.0,0.0
-7.0,-7.0,-14.0,0.0,0.0,0.0,0.0
-13.0,4.0,-9.0,0.0,0.0,0.0,0.0
-4.0,2.0,-2.0,0.0,0.0,0.0,0.0
-7.0,-10.0,-17.0,0.0,0.0,0.0,0.0
-6.0,-3.0,-9.0,0.0,0.0,0.0,0.0
-1.0,12.0,11.0,0.0,1.0,0.0,-0.08
-8.0,-13.0,-21.0,0.0,0.0,0.0,0.0
-7.0,8.0,1.0,0.0,1.0,0.0,-0.88
-4.0,-10.0,-14.0,0.0,0.0,0.0,0.0
-2.0,-13.0,-15.0,0.0,0.0,0.0,0.0
-4.0,-2.0,-6.0,0.0,0.0,0.0,0.0
-3.0,8.0,5.0,0.0,1.0,0.0,-0.38
-19.0,-10.0,-29.0,0.0,0.0,0.0,0.0
-2.0,-12.0,-14.0,0.0,0.0,0.0,0.0
-10.0,-10.0,-20.0,0.0,0.0,0.0,0.0
-5.0,5.0,0.0,0.0,0.0,0.0,0.0
-9.0,9.0,0.0,0.0,0.0,0.0,0.0
-7.0,0.0,-7.0,0.0,0.0,0.0,0.0
-8.0,-21.0,-29.0,0.0,0.0,0.0,0.0
8.0,-12.0,-4.0,0.0,0.0,0.0,0.0
-2.0,-22.0,-24.0,0.0,0.0,0.0,0.0
-1.0,-18.0,-19.0,0.0,0.0,0.0,0.0
-2.0,-10.0,-12.0,0.0,0.0,0.0,0.0
-10.0,-6.0,-16.0,0.0,0.0,0.0,0.0
-4.0,-8.0,-12.0,0.0,0.0,0.0,0.0
-2.0,0.0,-2.0,0.0,0.0,0.0,0.0
6.0,-12.0,-6.0,0.0,0.0,0.0,0.0
-4.0,-7.0,-11.0,0.0,0.0,0.0,0.0
13.0,-20.0,-7.0,0.0,0.0,0.0,0.0
-5.0,-14.0,-19.0,0.0,0.0,0.0,0.0
9.0,-13.0,-4.0,0.0,0.0,0.0,0.0
-3.0,-8.0,-11.0,0.0,0.0,0.0,0.0
-2.0,5.0,3.0,0.0,1.0,0.0,-0.4
-14.0,-9.0,-23.0,0.0,0.0,0.0,0.0
-7.0,-23.0,-30.0,0.0,0.0,0.0,0.0
-8.0,-1.0,-9.0,0.0,0.0,0.0,0.0
-7.0,-11.0,-18.0,0.0,0.0,0.0,0.0
-10.0,-23.0,-33.0,0.0,0.0,0.0,0.0
-5.0,-4.0,-9.0,0.0,0.0,0.0,0.0
0.0,-2.0,-2.0,0.0,0.0,0.0,0.0
0.0,-13.0,-13.0,0.0,0.0,0.0,0.0
-6.0,7.0,1.0,0.0,1.0,0.0,-0.86
-3.0,-2.0,-5.0,0.0,0.0,0.0,0.0
-1.0,8.0,7.0,0.0,1.0,0.0,-0.12
-3.0,-6.0,-9.0,0.0,0.0,0.0,0.0
-4.0,-7.0,-11.0,0.0,0.0,0.0,0.0
-5.0,-9.0,-14.0,0.0,0.0,0.0,0.0
0.0,-4.0,-4.0,0.0,0.0,0.0,0.0
-8.0,3.0,-5.0,0.0,0.0,0.0,0.0
37.0,-63.0,-26.0,0.0,0.0,0.0,0.0
-6.0,-2.0,-8.0,0.0,0.0,0.0,0.0
1.0,-7.0,-6.0,0.0,0.0,0.0,0.0
-3.0,-42.0,-45.0,0.0,0.0,0.0,0.0
-2.0,-8.0,-10.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0
-2.0,2.0,0.0,0.0,0.0,0.0,0.0
-12.0,-1.0,-13.0,0.0,0.0,0.0,0.0
-1.0,-2.0,-3.0,0.0,0.0,0.0,0.0
-8.0,25.0,17.0,0.0,1.0,0.0,-0.32
-9.0,-21.0,-30.0,0.0,0.0,0.0,0.0
-12.0,-1.0,-13.0,0.0,0.0,0.0,0.0
-1.0,-2.0,-3.0,0.0,0.0,0.0,0.0
-1.0,-9.0,-10.0,0.0,0.0,0.0,0.0
-4.0,8.0,4.0,0.0,1.0,0.0,-0.5
15.0,-27.0,-12.0,0.0,0.0,0.0,0.0
